AGENCY_CODE,LABM_CODE,LABP_CODE,LABMT_CODE,LABM_NAME,LABM_SHORT_NAME,LABM_UNITS,LABM_LOW_VALUE,LABM_HIGH_VALUE
999,7A6,NITROGEN,NA,Total nitrogen - infared diffuse reflectance spectroscopy,Total Nitrogen,%,NA,NA
999,7A6a,NITROGEN,NA,Total nitrogen - NIR reflectance spectroscopy,Total Nitrogen,%,NA,NA
999,7A6b,NITROGEN,NA,Total nitrogen - MIR reflectance spectroscopy,Total Nitrogen,%,NA,NA
303,7A6B_MQ01,NA,NA,Total nitrogen - MIR QLD Calibration 1,Total nitrogen - MIR,NA,NA,NA
303,7A6B_MQ02,NA,NA,Total nitrogen,Total nitrogen,NA,NA,NA
303,7A7,NA,NA,"Total Nitrogen, (3)","Total N, Leco Furnac",NA,NA,NA
999,7B1,NITRATE,7.03,Water soluble nitrate - automated colour,Water soluble NO3,mg/kg,NA,NA
999,7B1a,NITRATE,NA,"Water soluble nitrate - automated colour, continuous segmented flow",Water soluble NO3,mg/kg,NA,NA
999,7B1b,NITRATE,NA,"Water soluble nitrate - automated colour, FIA",Water soluble NO3,mg/kg,NA,NA
999,7B2,NITRATE,NA,Water soluble nitrate - ion chromatography,Water soluble NO3,mg/kg,NA,NA
999,7C_CASO4,NITRATE,7.12,CaSO4 extractable nitrate. O'Brien and Fiore (1962),CaSO4 Extr. NO3,mg/kg,NA,NA
999,7C1,MIN_NITROGEN,7.03,Mineral nitrogen with 2M KCl - steam distillation,Mineral nitrogen,mg/kg,NA,NA
999,7C1a,AMMONIUM-N,7.04,"Ammonium-N, in presence or absence of nitrite",Ammonium-N,mg/kg,NA,NA
999,7C1b,(NITRATE+NITRITE)-N,7.05,"(Nitrate+nitrite)-N, in presence of nitrite",(Nitrate+nitrite)-N,mg/kg,NA,NA
999,7C1c,(AMMONIUM+NO3+NO2)-N,7.06,"(Ammonium+nitrate+nitrite)-N, in presence of nitrite",(NH4+NO2+NO3)-N,mg/kg,NA,NA
999,7C1d,(AMMONIUM+NITRATE)-N,7.07,"(Ammonium+nitrate)-N, in presence of nitrite",(NH4+NO3)-N,mg/kg,NA,NA
999,7C1e,NITRATE-N,7.08,"Nitrate-N, in presence of nitrite",Nitrate-N,mg/kg,NA,NA
999,7C1f,NITRATE-N,7.09,"Nitrate-N, in absence of nitrite",Nitrate-N,mg/kg,NA,NA
999,7C1g,(AMMONIUM+NITRATE)-N,7.10,"(Ammonium+nitrate)-N, in absence of nitrite",(NH4+NO3)-N,mg/kg,NA,NA
999,7C1h,NITRITE-N,7.11,Nitrite-N,Nitrate-N,mg/kg,NA,NA
999,7C2,MIN_NITROGEN,7.03,Mineral nitrogen with 2M KCl - automated colour,Mineral nitrogen,mg/kg,NA,NA
303,7C2_NH4,NA,NA,"NH4-N - 2M KCl extractable,colorimetry",NH4-N - 2M KCl,NA,NA,NA
303,7C2_NO2,NA,NA,"NO2-N - 2M KCl extractable,colorimetry",NO2-N - 2M KCl,NA,NA,NA
303,7C2_NO3,NA,NA,"NO3-N - 2M KCl extractable,colorimetry",NO3-N - 2M KCl,NA,NA,NA
999,7C2a,MIN_NITROGEN,NA,"Mineral nitrogen with 2M KCl - automated colour, continuous segmented flow",Mineral nitrogen,mg/kg,NA,NA
999,7C2b,MIN_NITROGEN,NA,"Mineral nitrogen with 2M KCl - automated colour, FIA",Mineral nitrogen,mg/kg,NA,NA
303,7D1,NA,NA,Nitrogen/Sulphur ratio,N/S ratio,NA,NA,NA
999,7D1a,MIN_NITROGEN,NA,"Potentially mineralisable N, hot KCl extraction - automated colour, continuous segmented flow",Mineral nitrogen,mg/kg,NA,NA
999,7D1b,MIN_NITROGEN,NA,"Potentially mineralisable N, hot KCl extraction - automated colour, FIA",Mineral nitrogen,mg/kg,NA,NA
999,7D1c,MIN_NITROGEN,NA,"Potentially mineralisable N, hot KCl extraction - NIR diffuse reflectance spectroscopy",Mineral nitrogen,mg/kg,NA,NA
999,7D2a,MIN_NITROGEN,NA,"Potentially mineralisable N, anerobic incubation - automated colour, continuous segmented flow",Mineral nitrogen,mg/kg,NA,NA
999,7D2b,MIN_NITROGEN,NA,"Potentially mineralisable N, anerobic incubation - automated colour, FIA",Mineral nitrogen,mg/kg,NA,NA
999,8A1,C/N_RATIO,8.01,Total organic carbon/total nitrogen ratio,Total Organic C/N,NA,NA,NA
999,8B1,C/N_RATIO,NA,Organic carbon - Walkley and Black/total nitrogen ratio,Total Organic C/N,NA,NA,NA
303,8C1,NA,NA,Carbon/Sulphur ratio,C/S ratio,NA,NA,NA
501,9_E_NR,NA,NA,NA,NA,NA,NA,NA
999,9_NR,PHOSPHORUS,9.99,Available P (mg/kg) - Not recorded,Available P,mg/kg,NA,NA
999,9A_HCL,PHOSPHORUS,9.011,Total element - P(%) - By boiling HCl,Total P,%,NA,NA
999,9A_HCLP2O5,PHOSPHORUS,9.012,Total element - P(%) - By boiling HCl(P2O5),Total P,%,NA,NA
999,9A_HF+,PHOSPHORUS,9.014,Total element - P(%) - HF/HCl04 Digest,Total P,%,NA,NA
999,9A_NR,PHOSPHORUS,9.001,Total element - P(%) - Not recorded,Total P,%,NA,NA
501,9A_S14,PHOSPHORUS,NA,NA,Total P,%,NA,NA
999,9A1,PHOSPHORUS,9.01,Total phosphorus - X-ray fluorescence,Total P,%,NA,NA
999,9A2,PHOSPHORUS,9.01,Total phosphorus - sodium carbonate fusion,Total P,%,NA,NA
999,9A3,PHOSPHORUS,9.015,"Total Phosphorus (ppm) - semimicro kjeldahl, automated colour",Total P,mg/kg,NA,NA
999,9A3a,PHOSPHORUS,NA,"Total Phosphorus (ppm) - semimicro kjeldahl, automated colour, FIA/continuous segmented flow",Total P,mg/kg,NA,NA
999,9A3b,PHOSPHORUS,NA,"Total Phosphorus (ppm) - semimicro kjeldahl, ICPAES",Total P,mg/kg,NA,NA
999,9B_9C,PHOSPHORUS,9.99,Available P (mg/kg) - Bicarbonate P - 0.5M NaHCO3 extractable,Available P,mg/kg,NA,NA
501,9B_NR,NA,NA,NA,NA,NA,NA,NA
999,9B1,PHOSPHORUS,9.02,Bicarbonate-extractable phosphorus - manual colour,Extractable P,mg/kg,NA,NA
999,9B2,PHOSPHORUS,9.02,Bicarbonate-extractable phosphorus - automated colour,Extractable P,mg/kg,NA,NA
999,9B2_COL,PHOSPHORUS,9.02,Bicarbonate-extractable phosphorus - automated colour. Based on Colwell (1965). Method no longer recommended,Extractable P,mg/kg,NA,NA
999,9BUFF_0,PHOSPHORUS,9.095,"Buffering Capacity by 0.01M CaCl2, solution of 0 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,NA,NA,NA
999,9BUFF_0.5,PHOSPHORUS,9.095,"Buffering Capacity by 0.01M CaCl2, solution of 0.5 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,NA,NA,NA
999,9BUFF_1,PHOSPHORUS,9.095,"Buffering Capacity by 0.01M CaCl2, solution of 1 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,NA,NA,NA
999,9BUFF_2,PHOSPHORUS,9.095,"Buffering Capacity by 0.01M CaCl2, solution of 2 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,NA,NA,NA
999,9BUFF_4,PHOSPHORUS,9.095,"Buffering Capacity by 0.01M CaCl2, solution of 4 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,NA,NA,NA
999,9C1,PHOSPHORUS,9.03,Olsen-extractable phosphorus - manual colour,Extractable P,mg/kg,NA,NA
999,9C2,PHOSPHORUS,9.03,Olsen-extractable phosphorus - automated colour,Extractable P,mg/kg,NA,NA
999,9D1,PHOSPHORUS,9.04,Lactate-extractable phosphorus - manual colour,Extractable P,mg/kg,NA,NA
999,9D2,PHOSPHORUS,9.04,Lactate-extractable phosphorus - automated colour,Extractable P,mg/kg,NA,NA
999,9E,PHOSPHORUS,9.99,Fluoride-extractable phosphorus (Bray 1-P),Extractable P,mg/kg,NA,NA
999,9E1,PHOSPHORUS,9.05,Fluoride-extractable phosphorus (Bray 1-P) - manual colour,Extractable P,mg/kg,NA,NA
999,9E2,PHOSPHORUS,9.05,Fluoride-extractable phosphorus (Bray 1-P) - automated colour,Extractable P,mg/kg,NA,NA
999,9F1,PHOSPHORUS,9.06,Calcium chloride-extractable phosphorus - manual colour,Extractable P,mg/kg,NA,NA
999,9F2,PHOSPHORUS,9.06,Calcium chloride-extractable phosphorus - automated colour,Extractable P,mg/kg,NA,NA
999,9G_BSES,PHOSPHORUS,9.99,Available P (mg/kg) - Acid P - 0.005M H2SO4 (BSES),Available P,mg/kg,NA,NA
999,9G1,PHOSPHORUS,9.07,Acid-extractable phosphorus - manual colour,Extractable P,mg/kg,NA,NA
999,9G2,PHOSPHORUS,9.07,Acid-extractable phosphorus - automated colour,Extractable P,mg/kg,NA,NA
999,9H_NR,PHOSPHORUS,9.080,Posphate retention % - Not recorded,P retention,%,NA,NA
999,9H1,ANION_STORAGE,9.08,Anion storage capacity,Anion Storage,%,NA,NA
999,9I1,PHOSPHATE_SORPTION,9.09,Phosphate sorption index,PO4 sorption index,NA,NA,NA
303,9I2,NA,NA,Phosphorus buffer index (Colwell),Phosphorus buffer in,NA,NA,NA
999,9I2a,P_BUFFER_INDEX,NA,P buffer index - PBI (+ColP) - Murphy and Riley,P Buffer Index,NA,NA,NA
999,9I2b,P_BUFFER_INDEX,NA,P buffer index - PBI (+ColP) - ICPAES,P Buffer Index,NA,NA,NA
999,9I2c,P_BUFFER_INDEX,NA,P buffer index - PBI (+ColP) - Vanadate,P Buffer Index,NA,NA,NA
303,9I3,NA,NA,PBI,Phosphorous buffer i,NA,NA,NA
999,9I3a,P_BUFFER_INDEX,NA,P buffer index - PBI (+OlsenP) - Murphy and Riley,P Buffer Index,NA,NA,NA
999,9I3b,P_BUFFER_INDEX,NA,P buffer index - PBI (+OlsenP) - ICPAES,P Buffer Index,NA,NA,NA
999,9I3c,P_BUFFER_INDEX,NA,P buffer index - PBI (+OlsenP) - Vanadate,P Buffer Index,NA,NA,NA
303,9I4,NA,NA,Phosphorus buffer index (unadjusted),Phosphorus buffer in,NA,NA,NA
999,9I4a,P_BUFFER_INDEX,NA,P buffer index - PBI (unadj) - Murphy and Riley,P Buffer Index,NA,NA,NA
999,9I4b,P_BUFFER_INDEX,NA,P buffer index - PBI (unadj) - ICPAES,P Buffer Index,NA,NA,NA
999,9I4c,P_BUFFER_INDEX,NA,P buffer index - PBI (unadj) - Vanadate,P Buffer Index,NA,NA,NA
999,9J1,PHOSPHATE_SORPTION,9.10,Phosphate sorption curve - manual colour,PO4 sorption curve,NA,NA,NA
303,9J1_EPC,NA,NA,Equilibrium P concentration - manual colour,P sorption curve - m,NA,NA,NA
303,9J1_P,NA,NA,Phosphate sorption curve - manual colour,P sorption curve - m,NA,NA,NA
303,9J1_PBC,NA,NA,Phosphorus buffer capacity - manual colour,P buffer capacity - ,NA,NA,NA
999,9J2,PHOSPHATE_SORPTION,9.11,Phosphate sorption curve - automated colour,PO4 sorption curve,NA,NA,NA
303,9J2_EPC,NA,NA,Equilibrium P concentration - automated colour,P equilibrium - auto,NA,NA,NA
303,9J2_P,NA,NA,Phosphate sorption curve - automated colour,P sorption curve - a,NA,NA,NA
303,9J2_PBC,NA,NA,Phosphorus buffer capacity - automated colour,P buffer capacity - ,NA,NA,NA
999,9K1a,PHOSPHORUS_RATIO,NA,Mehlich 3-P saturation ratio - colorimetric estimate of P,P Ratio,NA,NA,NA
999,9K1b,PHOSPHORUS_RATIO,NA,Mehlich 3-P saturation ratio - ICPAES estimate of P,P Ratio,NA,NA,NA
999,9K2,PHOSPHORUS_RATIO,NA,Colwell-P/PBI(+ColP) ratio,P Ratio,NA,NA,NA
999,9M,PHOSPHORUS,9.99,Available P (mg/kg) - Mehlich P,Available P,mg/kg,NA,NA
999,9R1,PHOSPHORUS,9.075,Resin extractable phosphorus - automated colour (CSIRO Div of Soil Tech Mem 63/1972),Extractable P,NA,NA,NA
303,a-23E,NA,NA,Peroxide oxidisable S calculated as equalivent acidity units,Peroxide oxidisable ,NA,NA,NA
303,a-23Q,NA,NA,Excess Acid Neutralising Capacity calculated as equilavent acid neutralising units.,ANC equiv acidity,NA,NA,NA
303,a-23R,NA,NA,Residual acid extractable S after peroxide expressed in equivalent acidity units,RAS equiv acidity,NA,NA,NA
303,a-23U,NA,NA,Magnesium reacted calculated as equilavent acid neutralising units.,Mg equiv acidity,NA,NA,NA
303,a-23Um,NA,NA,Magnesium reacted calculated as equilavent acid neutralising units.- ICPAES,"Mg equiv acidity, IC",NA,NA,NA
303,a-23X,CA,NA,Calcium reacted calaulated as equilavent acid neutralising units.,Ca eqiuv acidity,NA,NA,NA
303,a-23Xh,CA,NA,Calcium reacted calaulated as equilavent acid neutralising units. - ICPAES,"Ca eqiuv acidity, IC",NA,NA,NA
999,M1a,SAR,M.01,Sodium absorption ratio (SAR),SAR,NA,NA,NA
999,MIN_EC,CLAY_MINERAL,XRD,Exchange Capacity - Minerology,NA,NA,NA,NA
999,MIN_NR_K2O,CLAY_MINERAL,MIN,Kaolin minerals,Kaolin minerals,NA,NA,NA
501,P10_1m2m,NA,NA,NA,NA,NA,NA,NA
501,P10_20_100,NA,NA,NA,NA,NA,NA,NA
501,P10_20_75,NA,NA,NA,NA,NA,NA,NA
501,P10_20_75a,NA,NA,NA,NA,NA,NA,NA
501,P10_75_106,NA,NA,NA,NA,NA,NA,NA
999,P10_CF_C,PSA,P10.04,Clay (%) - Coventry and Fett pipette method,Clay,%,NA,NA
999,P10_CF_CS,PSA,P10.01,Coarse sand (%) - Coventry and Fett pipette method,Coarse sand,%,NA,NA
999,P10_CF_FS,PSA,P10.02,Fine sand (%) - Coventry and Fett pipette method,Fine sand,%,NA,NA
999,P10_CF_S,PSA,P10.015,Sand (%) - Coventry and Fett pipette method,Sand,%,NA,NA
999,P10_CF_Z,PSA,P10.03,Silt (%) - Coventry and Fett pipette method,Silt,%,NA,NA
999,P10_GRAV,PSA,P10.05,Gravel (%),Gravel,%,NA,NA
501,P10_gt2m,NA,NA,NA,NA,NA,NA,NA
501,P10_gt2MI,NA,NA,NA,NA,NA,NA,NA
501,P10_gt2OM,NA,NA,NA,NA,NA,NA,NA
999,P10_HYD_C,PSA,P10.04,Clay (%) - Hydrometer Method,Clay,%,NA,NA
999,P10_HYD_CS,PSA,P10.01,Coarse Sand (%) - Hydrometer Method,Coarse Sand,%,NA,NA
999,P10_HYD_FS,PSA,P10.02,Fine Sand (%) - Hydrometer Method,Fine Sand,%,NA,NA
999,P10_HYD_S,PSA,P10.015,Sand (%) - Hydrometer Method,Sand,%,NA,NA
999,P10_HYD_Z,PSA,P10.03,Silt (%) - Hydrometer Method,Silt,%,NA,NA
999,P10_NR_C,PSA,P10.04,Clay (%) - Not recorded,Clay,%,NA,NA
999,P10_NR_CS,PSA,P10.01,Coarse sand (%) - Not recorded,Coarse sand,%,NA,NA
999,P10_NR_FS,PSA,P10.02,Fine sand (%) - Not recorded,Fine sand,%,NA,NA
999,P10_NR_S,PSA,P10.015,Sand (%) - Not recorded,Sand,%,NA,NA
501,P10_NR_Saa,NA,NA,NA,NA,NA,NA,NA
999,P10_NR_Z,PSA,P10.03,Silt (%) - Not recorded,Silt,%,NA,NA
501,P10_NR_ZC,NA,NA,NA,NA,NA,NA,NA
999,P10_PB_C,PSA,P10.04,Clay (%) - Plummet balance,Clay,%,NA,NA
999,P10_PB_CS,PSA,P10.01,Coarse sand (%) - Plummet balance,Coarse sand,%,NA,NA
999,P10_PB_FS,PSA,P10.02,Fine sand (%) - Plummet balance,Fine sand,%,NA,NA
999,P10_PB_S,PSA,P10.015,Sand (%) - Plummet balance,Sand,%,NA,NA
999,P10_PB_Z,PSA,P10.03,Silt (%) - Plummet balance,Silt,%,NA,NA
999,P10_PB1_C,PSA,P10.04,Clay (%) - Plummet balance (Acid digestion pretreatment),Clay,%,NA,NA
999,P10_PB1_CS,PSA,P10.01,Coarse sand (%) - Plummet balance (Acid digestion pretreatment),Coarse sand,%,NA,NA
999,P10_PB1_FS,PSA,P10.02,Fine sand (%) - Plummet balance (Acid digestion pretreatment),Fine sand,%,NA,NA
999,P10_PB1_Z,PSA,P10.03,Silt (%) - Plummet balance (Acid digestion pretreatment),Silt,%,NA,NA
999,P10_S_0.20,PSA,P10.10,0.20 micron (cumulative %) - Sedigraph,0.20 micron,%,NA,NA
999,P10_S_0.48,PSA,P10.11,0.48 micron (cumulative %) - Sedigraph,0.48 micron,%,NA,NA
999,P10_S_1,PSA,P10.12,1 micron (cumulative %) - Sedigraph,1 micron,%,NA,NA
999,P10_S_1000,PSA,P10.24,1000 micron (cumulative %) - Sedigraph,1000 micron,%,NA,NA
999,P10_S_125,PSA,P10.21,125 micron (cumulative %) - Sedigraph,125 micron,%,NA,NA
999,P10_S_15.6,PSA,P10.16,15.6 micron (cumulative %) - Sedigraph,15.6 micron,%,NA,NA
999,P10_S_2,PSA,P10.13,2 micron (cumulative %) - Sedigraph,2 micron,%,NA,NA
999,P10_S_20,PSA,P10.17,20 micron (cumulative %) - Sedigraph,20 micron,%,NA,NA
999,P10_S_2000,PSA,P10.25,2000 micron (cumulative %) - Sedigraph,2000 micron,%,NA,NA
999,P10_S_250,PSA,P10.22,250 micron (cumlative %) - Sedigraph,250 micron,%,NA,NA
999,P10_S_3.9,PSA,P10.14,3.9 micron (cumulative %) - Sedigraph,3.9 micron,%,NA,NA
999,P10_S_31.2,PSA,P10.18,31.2 micron (cumulative %) - Sedigraph,31.2 micron,%,NA,NA
999,P10_S_500,PSA,P10.23,500 micron (cumulative %) - Sedigraph,500 micron,%,NA,NA
999,P10_S_53,PSA,P10.19,53 micron (cumulative %) - Sedigraph,53 micron,%,NA,NA
999,P10_S_63,PSA,P10.20,63 micron (cumulative %) - Sedigraph,63 micron,%,NA,NA
999,P10_S_7.8,PSA,P10.15,7.8 micron (cumulative %) - Sedigraph,7.8 micron,%,NA,NA
501,P10100_200,NA,NA,NA,NA,NA,NA,NA
501,P10106_150,NA,NA,NA,NA,NA,NA,NA
501,P10150_180,NA,NA,NA,NA,NA,NA,NA
501,P10180_300,NA,NA,NA,NA,NA,NA,NA
501,P10200_500,NA,NA,NA,NA,NA,NA,NA
501,P10200_600,NA,NA,NA,NA,NA,NA,NA
501,P102002000,NA,NA,NA,NA,NA,NA,NA
501,P10300_600,NA,NA,NA,NA,NA,NA,NA
501,P105002000,NA,NA,NA,NA,NA,NA,NA
501,P106001000,NA,NA,NA,NA,NA,NA,NA
501,P106002000,NA,NA,NA,NA,NA,NA,NA
999,P10A1_C,PSA,P10.04,Clay (%) - Pipette,Clay,%,NA,NA
999,P10A1_CS,PSA,P10.01,Coarse sand (%) - Pipette,Coarse sand,%,NA,NA
999,P10A1_FS,PSA,P10.02,Fine sand (%) - Pipette,Fine sand,%,NA,NA
999,P10A1_Z,PSA,P10.03,Silt (%) - Pipette,Silt,%,NA,NA
999,P3A_NR,DENSITY,P3.01,Bulk density - Not recorded,Bulk density,g/cm3,NA,NA
999,P3A1,DENSITY,P3.01,Bulk density - g/cm3,Bulk density,g/cm3,NA,NA
501,P3A1_C4,NA,NA,NA,NA,NA,NA,NA
999,P3A1_CLOD,DENSITY,P3.01,"Bulk density  g/cm3 - Clods at 0.1 Bar moisture content (McIntyre & Stirk, 1954, Aust. J. Agric. Res. 5:291-6)",Bulk density,g/cm3,NA,NA
501,P3A1_e,NA,NA,NA,NA,NA,NA,NA
999,P3A2,POROSITY,P3.03,Macro Porosity %,Macro Porosity,%,NA,NA
999,P3A2_McK,POROSITY,P3.03,Macro Porosity (%) as determined from McKenzie pore charts,Macro Porosity,%,NA,NA
999,P3A2_McKMP,POROSITY,P3.03,Maximum pore diameter (mm) as determined from McKenzie pore charts,Macro Porosity,%,NA,NA
999,P3A3,POROSITY,P3.04,Total Porosity %,Total Porosity,%,NA,NA
999,P3A4,MOISTURE_RELEASE,P3.05,Particle Density g/cm3,Particle Density,g/cm3,NA,NA
999,P3B_GV_001,MOISTURE_RELEASE,P3.030,0.01 BAR Moisture g/g - Gravimetric using suction plate,0.01 BAR Moisture,NA,NA,NA
999,P3B_GV_003,MOISTURE_RELEASE,P3.031,0.03 BAR Moisture g/g - Gravimetric using suction plate,0.03 BAR Moisture,NA,NA,NA
999,P3B_GV_005,MOISTURE_RELEASE,P3.025,0.05 BAR Moisture g/g - Gravimetric using suction plate,0.05 BAR Moisture,NA,NA,NA
999,P3B_GV_01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture g/g - Gravimetric  using suction plate,0.1 BAR Moisture,NA,NA,NA
999,P3B_GV_03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture g/g - Gravimetric using suction plate,0.3 BAR MoistureGrav,NA,NA,NA
501,P3B_GV_033,NA,NA,NA,NA,NA,NA,NA
999,P3B_GV_05,MOISTURE_RELEASE,P3.028,0.5 BAR Moisture g/g - Gravimetric using suction plate,0.5 BAR Moisture,NA,NA,NA
999,P3B_GV_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture g/g - Gravimetric using pressure plate,1 BAR Moisture,NA,NA,NA
999,P3B_GV_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture g/g - Gravimetric using pressure plate,15 BAR MoistureGrav,NA,NA,NA
999,P3B_GV_5,MOISTURE_RELEASE,P3.029,5 BAR Moisture g/g - Gravimetric using pressure plate,5 BAR Moisture,NA,NA,NA
999,P3B_GV_SAT,MOISTURE_RELEASE,P3.027,Saturated Moisture g/g - Gravimetric using suction plate,Saturated Moisture,NA,NA,NA
999,P3B_NR_001,MOISTURE_RELEASE,P3.030,0.01 BAR Moisture % - Not recorded,0.01 BAR Moisture,%,NA,NA
999,P3B_NR_003,MOISTURE_RELEASE,P3.031,0.03 BAR Moisture % - Not recorded,0.03 BAR Moisture,%,NA,NA
999,P3B_NR_005,MOISTURE_RELEASE,P3.025,0.05 BAR Moisture % - Not recorded,0.05 BAR Moisture,%,NA,NA
999,P3B_NR_01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture % - Not recorded,0.1 BAR Moisture,%,NA,NA
999,P3B_NR_03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture % - Not recorded,0.3 BAR Moisture,%,NA,NA
999,P3B_NR_05,MOISTURE_RELEASE,P3.028,0.5 BAR Moisture % - Not recorded,0.5 BAR Moisture,%,NA,NA
999,P3B_NR_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture % - Not recorded,1 BAR Moisture,%,NA,NA
999,P3B_NR_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture % - Not recorded,15 BAR Moisture,%,NA,NA
999,P3B_NR_5,MOISTURE_RELEASE,P3.029,5 BAR Moisture % - Not recorded,5 BAR Moisture,%,NA,NA
999,P3B_NR_SAT,MOISTURE_RELEASE,P3.027,Saturated Moisture % - Not recorded,Saturated Moisture,%,NA,NA
999,P3B_VL_001,MOISTURE_RELEASE,P3.030,0.01 BAR Moisture m3/m3 - Volumetric using suction plate,0.01 BAR Moisture,NA,NA,NA
999,P3B_VL_003,MOISTURE_RELEASE,P3.031,0.03 BAR Moisture m3/m3 - Volumetric using suction plate,0.03 BAR Moisture,NA,NA,NA
999,P3B_VL_005,MOISTURE_RELEASE,P3.025,0.05 BAR Moisture m3/m3 - Volumetric using suction plate,0.05 BAR Moisture,NA,NA,NA
999,P3B_VL_01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture m3/m3 - Volumetric using suction plate,0.1 BAR Moisture,NA,NA,NA
999,P3B_VL_03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture m3/m3 - Volumetric using suction plate,0.3 BAR Moisture,NA,NA,NA
999,P3B_VL_05,MOISTURE_RELEASE,P3.028,0.5 BAR Moisture m3/m3 - Volumetric using suction plate,0.5 BAR Moisture,NA,NA,NA
999,P3B_VL_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture m3/m3 - Volumetric using pressure plate,1 BAR Moisture,NA,NA,NA
999,P3B_VL_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using pressure plate,15 BAR Moisture,NA,NA,NA
999,P3B_VL_5,MOISTURE_RELEASE,P3.029,5 BAR Moisture m3/m3 - Volumetric using pressure plate,5 BAR Moisture,NA,NA,NA
999,P3B_VL_SAT,MOISTURE_RELEASE,P3.027,Saturated Moisture m3/m3 - Volumetric using suction plate,Saturated Moisture,NA,NA,NA
999,P3B1GV_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture g/g - Gravimetric of ground sample (<2mm) using pressure plate,15 BAR MoistureGrav,NA,NA,NA
999,P3B1VL_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture m3/m3 - Volumetric using <2mm sample on pressure plate,1 BAR Moisture,NA,NA,NA
999,P3B1VL_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using <2mm sample on pressure plate,15 BAR Moisture,NA,NA,NA
999,P3B2GV_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,1 BAR Moisture,NA,NA,NA
999,P3B2GV_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,15 BAR MoistureGrav,NA,NA,NA
999,P3B2GV_5,MOISTURE_RELEASE,P3.029,5 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,1 BAR Moisture,NA,NA,NA
999,P3B2VL_03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,0.3 BAR Moisture,NA,NA,NA
999,P3B2VL_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,1 BAR Moisture,NA,NA,NA
999,P3B2VL_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,15 BAR Moisture,NA,NA,NA
999,P3B2VL_5,MOISTURE_RELEASE,P3.029,5 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,1 BAR Moisture,NA,NA,NA
999,P3B3VLa001,MOISTURE_RELEASE,P3.030,0.01 BAR Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,0.05 BAR Moisture,NA,NA,NA
999,P3B3VLa005,MOISTURE_RELEASE,P3.025,0.05 BAR Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,0.05 BAR Moisture,NA,NA,NA
999,P3B3VLa01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,0.1 BAR Moisture,NA,NA,NA
999,P3B3VLa03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,0.05 BAR Moisture,NA,NA,NA
999,P3B3VLa06,MOISTURE_RELEASE,P3.036,0.6 BAR Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,0.05 BAR Moisture,NA,NA,NA
999,P3B3VLaSAT,MOISTURE_RELEASE,P3.027,Saturated Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,Saturated Moisture,NA,NA,NA
999,P3B3VLb001,MOISTURE_RELEASE,P3.030,"0.01 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.01 BAR Moisture,NA,NA,NA
